

*******************************************************************************
Ephemeris / WWW_USER Thu Dec 21 08:34:30 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Uranus (799)                    {source: ura116}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2022-Dec-01 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Dec-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460005.500000000, A.D. 2023-Mar-02 00:00:00.0000,  1.972429841991071E+09,  2.180463116996260E+09, -1.745489496499765E+07, -5.100375617646186E+00,  4.251256976881608E+00,  8.211964139906214E-02,
2460006.500000000, A.D. 2023-Mar-03 00:00:00.0000,  1.971989144528229E+09,  2.180830380211751E+09, -1.744779847708976E+07, -5.100987027758054E+00,  4.250202813282490E+00,  8.207046388370087E-02,
2460007.500000000, A.D. 2023-Mar-04 00:00:00.0000,  1.971548381459211E+09,  2.181197553858688E+09, -1.744071586533189E+07, -5.101895117885301E+00,  4.249198636990470E+00,  8.191437541169933E-02,
2460008.500000000, A.D. 2023-Mar-05 00:00:00.0000,  1.971107539971152E+09,  2.181564641749701E+09, -1.743363946501279E+07, -5.102744944606575E+00,  4.248196060065968E+00,  8.185695619788391E-02,
2460009.500000000, A.D. 2023-Mar-06 00:00:00.0000,  1.970666619032942E+09,  2.181931643182851E+09, -1.742657581683600E+07, -5.103820849331111E+00,  4.247229164817172E+00,  8.170576719701805E-02,
2460010.500000000, A.D. 2023-Mar-07 00:00:00.0000,  1.970225603032806E+09,  2.182298563973123E+09, -1.741950772581315E+07, -5.104803902759425E+00,  4.246293937964232E+00,  8.193488130123217E-02,
2460011.500000000, A.D. 2023-Mar-08 00:00:00.0000,  1.969784518867968E+09,  2.182665399493803E+09, -1.741242600995159E+07, -5.105502029013431E+00,  4.245261355819645E+00,  8.190464384918861E-02,
2460012.500000000, A.D. 2023-Mar-09 00:00:00.0000,  1.969343359135226E+09,  2.183032147878253E+09, -1.740535554145038E+07, -5.106552543936695E+00,  4.244301212023109E+00,  8.184255157950115E-02,
2460013.500000000, A.D. 2023-Mar-10 00:00:00.0000,  1.968902114707231E+09,  2.183398813816980E+09, -1.739827684610128E+07, -5.107388970787864E+00,  4.243322034024772E+00,  8.198977946248176E-02,
2460014.500000000, A.D. 2023-Mar-11 00:00:00.0000,  1.968460802264637E+09,  2.183765392866025E+09, -1.739119570536578E+07, -5.108225401022050E+00,  4.242311643682730E+00,  8.190881153666907E-02,
2460015.500000000, A.D. 2023-Mar-12 00:00:00.0000,  1.968019411263441E+09,  2.184131886676737E+09, -1.738411657500589E+07, -5.109103893119807E+00,  4.241331519082436E+00,  8.197529189007891E-02,
2460016.500000000, A.D. 2023-Mar-13 00:00:00.0000,  1.967577952023380E+09,  2.184498292918235E+09, -1.737703995634711E+07, -5.109921096733626E+00,  4.240301324997369E+00,  8.178338186676015E-02,
2460017.500000000, A.D. 2023-Mar-14 00:00:00.0000,  1.967136404070920E+09,  2.184864614113875E+09, -1.736998012808025E+07, -5.111124536219235E+00,  4.239374742618136E+00,  8.173273260558034E-02,
2460018.500000000, A.D. 2023-Mar-15 00:00:00.0000,  1.966694760905885E+09,  2.185230856180887E+09, -1.736290445955789E+07, -5.112003338588683E+00,  4.238425594789097E+00,  8.202447136468516E-02,
2460019.500000000, A.D. 2023-Mar-16 00:00:00.0000,  1.966253050395736E+09,  2.185597012332726E+09, -1.735581782318175E+07, -5.112829595426859E+00,  4.237421606419201E+00,  8.200496939573809E-02,
2460020.500000000, A.D. 2023-Mar-17 00:00:00.0000,  1.965811261028260E+09,  2.185963083988984E+09, -1.734872822798741E+07, -5.113742458907193E+00,  4.236456923537085E+00,  8.214136713032816E-02,
2460021.500000000, A.D. 2023-Mar-18 00:00:00.0000,  1.965369403409828E+09,  2.186329069926898E+09, -1.734162757692933E+07, -5.114455142342162E+00,  4.235432675335160E+00,  8.216112503995232E-02,
2460022.500000000, A.D. 2023-Mar-19 00:00:00.0000,  1.964927474795236E+09,  2.186694968678346E+09, -1.733453039095199E+07, -5.115369547057309E+00,  4.234453490116502E+00,  8.218620420459821E-02,
2460023.500000000, A.D. 2023-Mar-20 00:00:00.0000,  1.964485477535322E+09,  2.187060781447424E+09, -1.732742415918124E+07, -5.115999717663541E+00,  4.233415968191306E+00,  8.224751714596290E-02,
2460024.500000000, A.D. 2023-Mar-21 00:00:00.0000,  1.964043424888693E+09,  2.187426502016881E+09, -1.732033289839435E+07, -5.116810724438958E+00,  4.232357127901346E+00,  8.187096488477419E-02,
2460025.500000000, A.D. 2023-Mar-22 00:00:00.0000,  1.963601281542559E+09,  2.187792136902177E+09, -1.731326500248837E+07, -5.117954574747750E+00,  4.231416274052662E+00,  8.181536587633387E-02,
2460026.500000000, A.D. 2023-Mar-23 00:00:00.0000,  1.963159050065256E+09,  2.188157689110770E+09, -1.730619455475843E+07, -5.118880856270047E+00,  4.230435647892627E+00,  8.181920261261921E-02,
2460027.500000000, A.D. 2023-Mar-24 00:00:00.0000,  1.962716733371259E+09,  2.188523157218477E+09, -1.729912752148783E+07, -5.119956722967290E+00,  4.229486741273028E+00,  8.182060833550930E-02,
2460028.500000000, A.D. 2023-Mar-25 00:00:00.0000,  1.962274329337416E+09,  2.188888543760952E+09, -1.729204891008866E+07, -5.120817876632268E+00,  4.228515956158723E+00,  8.199725363481214E-02,
