

*******************************************************************************
Ephemeris / WWW_USER Thu Dec 21 08:34:13 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup365_merged}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2022-Dec-01 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Dec-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459990.500000000, A.D. 2023-Feb-15 00:00:00.0000,  7.093314121895775E+08,  2.079834103356953E+08, -1.673254530284388E+07, -3.824274206349398E+00,  1.315010426088130E+01,  3.092797453358642E-02,
2459991.500000000, A.D. 2023-Feb-16 00:00:00.0000,  7.090002590757751E+08,  2.091193494311564E+08, -1.672984972580224E+07, -3.842224067046553E+00,  1.314585969822037E+01,  3.149472098609962E-02,
2459992.500000000, A.D. 2023-Feb-17 00:00:00.0000,  7.086673590180531E+08,  2.102549105508240E+08, -1.672710850111743E+07, -3.862923978337795E+00,  1.313983743202709E+01,  3.195626035494215E-02,
2459993.500000000, A.D. 2023-Feb-18 00:00:00.0000,  7.083327339634341E+08,  2.113900377344268E+08, -1.672432358602379E+07, -3.884293806857946E+00,  1.313592696561710E+01,  3.247875786287224E-02,
2459994.500000000, A.D. 2023-Feb-19 00:00:00.0000,  7.079962105343748E+08,  2.125246127647804E+08, -1.672150171788532E+07, -3.904313956535363E+00,  1.312786332882927E+01,  3.287971312019700E-02,
2459995.500000000, A.D. 2023-Feb-20 00:00:00.0000,  7.076579933144068E+08,  2.136586627364105E+08, -1.671863845056900E+07, -3.925560355162658E+00,  1.312244428887733E+01,  3.335733452095191E-02,
2459996.500000000, A.D. 2023-Feb-21 00:00:00.0000,  7.073180042097582E+08,  2.147920981017749E+08, -1.671573836494336E+07, -3.944231530269743E+00,  1.311558399968735E+01,  3.381719476141676E-02,
2459997.500000000, A.D. 2023-Feb-22 00:00:00.0000,  7.069762892185973E+08,  2.159250337668316E+08, -1.671279698465674E+07, -3.965525496059413E+00,  1.310855046067069E+01,  3.423303497689645E-02,
2459998.500000000, A.D. 2023-Feb-23 00:00:00.0000,  7.066329347764705E+08,  2.170573277627626E+08, -1.670981745307068E+07, -3.983091445796168E+00,  1.310324194637213E+01,  3.477494434717876E-02,
2459999.500000000, A.D. 2023-Feb-24 00:00:00.0000,  7.062878707923994E+08,  2.181892024009889E+08, -1.670679252847251E+07, -4.003764889825860E+00,  1.309687979913218E+01,  3.523264213021360E-02,
2460000.500000000, A.D. 2023-Feb-25 00:00:00.0000,  7.059411118142121E+08,  2.193205890241977E+08, -1.670372472814663E+07, -4.024329780294688E+00,  1.309265000239975E+01,  3.576284422921816E-02,
2460001.500000000, A.D. 2023-Feb-26 00:00:00.0000,  7.055924787247471E+08,  2.204514214682221E+08, -1.670061914610689E+07, -4.044486567644700E+00,  1.308417710370551E+01,  3.615302501804774E-02,
2460002.500000000, A.D. 2023-Feb-27 00:00:00.0000,  7.052421886751093E+08,  2.215816865595818E+08, -1.669747259679288E+07, -4.065051353092502E+00,  1.307878469255587E+01,  3.664799561313448E-02,
2460003.500000000, A.D. 2023-Feb-28 00:00:00.0000,  7.048901435412205E+08,  2.227113340480633E+08, -1.669428855336218E+07, -4.083530794652451E+00,  1.307145583219249E+01,  3.709996174619867E-02,
2460004.500000000, A.D. 2023-Mar-01 00:00:00.0000,  7.045364178498787E+08,  2.238404749861620E+08, -1.669106234685592E+07, -4.104604962272368E+00,  1.306483451546579E+01,  3.753780113731864E-02,
2460005.500000000, A.D. 2023-Mar-02 00:00:00.0000,  7.041810493323314E+08,  2.249689654955250E+08, -1.668779801559854E+07, -4.121791381597713E+00,  1.305904430323720E+01,  3.807243413473760E-02,
2460006.500000000, A.D. 2023-Mar-03 00:00:00.0000,  7.038240107872406E+08,  2.260970456586649E+08, -1.668448697334941E+07, -4.142495775785003E+00,  1.305304733174904E+01,  3.854785819752404E-02,
2460007.500000000, A.D. 2023-Mar-04 00:00:00.0000,  7.034652829005781E+08,  2.272246360684259E+08, -1.668113256354132E+07, -4.162602087962080E+00,  1.304892536429503E+01,  3.909405819402956E-02,
2460008.500000000, A.D. 2023-Mar-05 00:00:00.0000,  7.031046744708375E+08,  2.283517117388290E+08, -1.667773863999267E+07, -4.183432976389318E+00,  1.304056096375212E+01,  3.948293201496256E-02,
2460009.500000000, A.D. 2023-Mar-06 00:00:00.0000,  7.027423899723766E+08,  2.294782008538005E+08, -1.667430423164964E+07, -4.203890416721049E+00,  1.303526674299424E+01,  3.998936069923431E-02,
2460010.500000000, A.D. 2023-Mar-07 00:00:00.0000,  7.023783148791234E+08,  2.306040767522314E+08, -1.667083210917461E+07, -4.222918038302398E+00,  1.302744699751427E+01,  4.042291220205030E-02,
2460011.500000000, A.D. 2023-Mar-08 00:00:00.0000,  7.020125499991378E+08,  2.317294172387326E+08, -1.666731839378354E+07, -4.244225520585449E+00,  1.302092156714018E+01,  4.086695686608000E-02,
2460012.500000000, A.D. 2023-Mar-09 00:00:00.0000,  7.016450945330819E+08,  2.328540695121214E+08, -1.666376807061386E+07, -4.261583559484809E+00,  1.301412054854155E+01,  4.136975681825472E-02,
2460013.500000000, A.D. 2023-Mar-10 00:00:00.0000,  7.012759824772122E+08,  2.339782650863864E+08, -1.666017185277893E+07, -4.282434361193496E+00,  1.300791164303511E+01,  4.184330786587864E-02,
2460014.500000000, A.D. 2023-Mar-11 00:00:00.0000,  7.009051767124945E+08,  2.351019149357933E+08, -1.665653362618691E+07, -4.302066649402658E+00,  1.300313017273648E+01,  4.238102062389260E-02,
2460015.500000000, A.D. 2023-Mar-12 00:00:00.0000,  7.005325056920576E+08,  2.362250340969850E+08, -1.665285560459004E+07, -4.323266128549613E+00,  1.299441941682911E+01,  4.275877735218980E-02,
2460016.500000000, A.D. 2023-Mar-13 00:00:00.0000,  7.001581672340161E+08,  2.373475030473077E+08, -1.664913863411433E+07, -4.343108584877034E+00,  1.298867576751294E+01,  4.326561249245575E-02,
2460017.500000000, A.D. 2023-Mar-14 00:00:00.0000,  6.997820545976461E+08,  2.384693361068854E+08, -1.664538388387142E+07, -4.362150493596182E+00,  1.298021038580458E+01,  4.368314712293397E-02,
2460018.500000000, A.D. 2023-Mar-15 00:00:00.0000,  6.994042953911057E+08,  2.395905905106538E+08, -1.664158788315243E+07, -4.382928490490264E+00,  1.297374941536526E+01,  4.414265437253473E-02,
2460019.500000000, A.D. 2023-Mar-16 00:00:00.0000,  6.990248531852162E+08,  2.407111361937208E+08, -1.663775549132848E+07, -4.399992029879978E+00,  1.296618633414877E+01,  4.462724531801765E-02,
